category,sub_category,product_name,total_revenue,total_profit,avg_margin_pct,total_units,order_count,revenue_rank
Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,552.706,177.6555,34.6875,19,4,231
Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,10.8054,36.25000000000001,2,1,973
Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,198.462,83.226,43.3,20,5,451
Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,15.0024,42.625,16,4,943
Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,52.3746,39.4375,13,4,586
Office Supplies,Envelopes,Multimedia Mailers,325.86,149.8956,46.0,2,1,338
Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,29.2716,47.0,4,1,827
Office Supplies,Envelopes,Pastel Pink Envelopes,65.52,31.4496,48.0,9,3,814
Office Supplies,Envelopes,Peel & Seel Envelopes,62.856,26.5392,41.5,18,4,823
Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",264.024,113.48400000000001,43.75,26,6,383
Office Supplies,Envelopes,Poly String Tie Envelopes,68.136,30.293999999999997,42.18181818181818,35,11,799
Office Supplies,Envelopes,Quality Park Security Envelopes,240.764,88.19290000000001,37.0625,11,4,405
Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,23.0445,33.75,5,2,796
Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.092,115.152,45.0,12,5,391
Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,39.53,40.57142857142857,35,7,684
Office Supplies,Envelopes,Security-Tint Envelopes,163.496,73.8788,44.75,23,9,513
Office Supplies,Envelopes,Staple envelope,1686.8120000000001,751.629,43.270833333333336,170,48,86
Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",632.52,309.9348,49.0,12,4,205
Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,274.941,44.99999999999999,17,3,214
Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.78,225.0504,39.42857142857143,24,7,226
Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,421.9816,44.35,16,5,153
Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,570.024,45.0,14,5,112
Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,50.232,22.7838,44.75,9,3,875
Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,150.97199999999998,43.75,34,6,332
Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",320.25,139.07999999999998,40.6,22,5,340
Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",40.896,18.0,41.7,15,5,920
Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",66.03,30.2815,44.35,19,5,811
Office Supplies,Fasteners,Acco Glide Clips,19.6,9.604,48.99999999999999,5,1,1009
Office Supplies,Fasteners,Acco Hot Clips Clips to Go,67.116,25.497500000000002,35.833333333333336,23,6,803
Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,87.69,20.54,26.333333333333332,25,6,713
Office Supplies,Fasteners,Advantus Plastic Paper Clips,225.0,102.8,44.10000000000001,47,10,424
Office Supplies,Fasteners,Advantus Push Pins,54.936,20.2086,36.785714285714285,27,7,854
Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",139.44,43.2264,31.0,24,5,555
Office Supplies,Fasteners,Advantus SlideClip Paper Clips,46.376000000000005,19.778,43.666666666666664,15,3,896
Office Supplies,Fasteners,Advantus T-Pin Paper Clips,64.042,20.0244,29.85,16,5,820
Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",29.7,0.0,0.0,15,4,974
Office Supplies,Fasteners,Alliance Rubber Bands,13.440000000000001,0.5376000000000001,4.0,8,2,1032
Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",197.61200000000002,-10.3474,-5.1875,27,4,456
Office Supplies,Fasteners,Assorted Color Push Pins,34.39,8.923300000000001,24.625,21,8,955
Office Supplies,Fasteners,Bagged Rubber Bands,25.704,0.3024,-0.8,21,5,990
Office Supplies,Fasteners,Binder Clips by OIC,36.112,15.3328,40.57142857142857,27,7,946
Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",13.068000000000001,-0.5147999999999999,-6.166666666666665,7,3,1033
Office Supplies,Fasteners,Colored Push Pins,24.978,7.602,29.6,15,5,992
Office Supplies,Fasteners,Ideal Clamps,58.69199999999999,24.8637,42.625,33,8,839
Office Supplies,Fasteners,OIC Binder Clips,128.164,60.144,48.214285714285715,38,7,581
Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",15.623999999999999,7.0804,44.35,13,5,1023
Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,92.136,35.598,37.5625,30,8,689
Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",139.62,59.284800000000004,43.535714285714285,44,7,554
Office Supplies,Fasteners,OIC Thumb-Tacks,12.996,5.1414,38.166666666666664,13,3,1035
Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,77.244,-3.297,-4.5,18,5,762
Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,48.006,-5.707800000000001,-10.250000000000002,29,6,885
Office Supplies,Fasteners,Rubber Band Ball,58.344,-0.29920000000000013,-4.125,16,4,842
Office Supplies,Fasteners,Staples,755.47,292.2046,38.10326086956522,215,46,181
Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,19.782,-3.768,-12.5,5,2,1008
Office Supplies,Fasteners,Stockwell Gold Paper Clips,8.096,3.404,42.625,5,2,1050
Office Supplies,Fasteners,Stockwell Push Pins,69.76,20.0996,26.718749999999996,34,8,790
Office Supplies,Fasteners,"Super Bands, 12/Pack",33.480000000000004,-2.604,-9.124999999999998,20,4,957
Office Supplies,Fasteners,Translucent Push Pins by OIC,24.552,5.841,26.5,15,3,993
Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.184,119.7364,40.375,29,8,353
Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,518.0,244.2,45.833333333333336,37,9,246
Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.65,9.498999999999999,46.0,5,2,1005
Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1233.412,524.5054,39.86363636363637,43,11,115
Office Supplies,Labels,Avery 473,248.4,119.232,48.0,24,6,397
Office Supplies,Labels,Avery 474,78.336,34.272,41.91666666666667,30,9,756
Office Supplies,Labels,Avery 475,266.4,133.2,50.0,18,4,381
Office Supplies,Labels,Avery 476,137.11599999999999,54.5986,40.6,37,10,565
Office Supplies,Labels,Avery 477,573.9639999999999,244.23999999999998,42.625,20,4,223
Office Supplies,Labels,Avery 478,88.38,43.3062,49.0,18,4,709
Office Supplies,Labels,Avery 479,16.704,6.8382,41.5,7,3,1020
Office Supplies,Labels,Avery 48,90.72,39.69,41.5,15,3,698
Office Supplies,Labels,Avery 480,89.25,42.45,45.833333333333336,24,6,706
Office Supplies,Labels,Avery 481,91.168,43.120000000000005,45.4,30,5,695
Office Supplies,Labels,Avery 482,11.56,5.4332,47.0,4,2,1038
Office Supplies,Labels,Avery 483,83.664,32.569199999999995,39.25,19,6,736
Office Supplies,Labels,Avery 484,9.216,3.3408,36.25000000000001,4,1,1048
Office Supplies,Labels,Avery 485,639.03,300.3441,47.0,51,8,204
Office Supplies,Labels,Avery 486,168.13,75.1468,44.05555555555556,24,9,507
Office Supplies,Labels,Avery 487,84.87,35.9775,43.214285714285715,25,7,728
Office Supplies,Labels,Avery 488,51.03,23.183999999999997,43.666666666666664,17,6,870
Office Supplies,Labels,Avery 489,159.39,73.278,45.400000000000006,16,5,517
Office Supplies,Labels,Avery 49,66.816,31.564799999999998,46.875,24,6,805
Office Supplies,Labels,Avery 490,177.6,81.4,45.0,13,5,485
Office Supplies,Labels,Avery 491,45.43,18.6676,37.00000000000001,12,3,901
Office Supplies,Labels,Avery 492,53.568,22.464,40.6,20,5,861
Office Supplies,Labels,Avery 493,55.974000000000004,23.4207,42.625,13,4,851
Office Supplies,Labels,Avery 494,56.376,23.959799999999998,39.25,23,6,848
Office Supplies,Labels,Avery 495,97.02,42.588,42.625,16,4,667
Office Supplies,Labels,Avery 496,50.25,22.950000000000003,41.5,14,4,874
Office Supplies,Labels,Avery 497,24.023999999999997,11.211200000000002,41.5,8,2,997
Office Supplies,Labels,Avery 498,35.258,15.3459,42.583333333333336,13,3,951
Office Supplies,Labels,Avery 499,176.292,68.724,38.63636363636363,40,11,488
Office Supplies,Labels,Avery 5,5.76,2.8224,49.00000000000001,2,1,1057
Office Supplies,Labels,Avery 50,235.564,102.74600000000001,44.35,20,5,413
Office Supplies,Labels,Avery 500,58.48,27.4856,47.0,8,2,841
Office Supplies,Labels,Avery 501,66.42,23.3946,35.40625,22,8,808
Office Supplies,Labels,Avery 502,17.64,6.1739999999999995,35.0,7,3,1016
Office Supplies,Labels,Avery 503,155.25,74.52,48.0,15,4,522
Office Supplies,Labels,Avery 505,372.96000000000004,165.76000000000002,42.857142857142854,28,7,312
Office Supplies,Labels,Avery 506,66.08,28.166600000000003,41.5,17,3,810
Office Supplies,Labels,Avery 507,24.192,8.64,39.25,10,2,996
Office Supplies,Labels,Avery 508,87.398,39.8201,44.75,19,6,715
Office Supplies,Labels,Avery 509,32.364000000000004,14.041799999999999,42.625,13,4,962
Office Supplies,Labels,Avery 51,95.75999999999999,41.328,43.300000000000004,16,5,674
Office Supplies,Labels,Avery 510,21.75,8.100000000000001,39.333333333333336,7,3,1003
Office Supplies,Labels,Avery 511,56.672,24.64,41.5,20,6,847
Office Supplies,Labels,Avery 512,84.388,35.373599999999996,41.7,32,5,730
Office Supplies,Labels,Avery 513,93.624,34.4616,40.6,22,5,682
Office Supplies,Labels,Avery 514,47.808,22.8384,45.8125,17,4,887
Office Supplies,Labels,Avery 515,62.650000000000006,29.445500000000003,47.0,5,2,824
Office Supplies,Labels,Avery 516,109.64999999999999,51.535500000000006,47.0,15,4,631
Office Supplies,Labels,Avery 517,44.28,18.8559,43.6875,13,4,907
Office Supplies,Labels,Avery 518,106.47,49.14,44.75,35,8,638
Office Supplies,Labels,Avery 519,121.34599999999999,51.6086,42.583333333333336,18,6,599
Office Supplies,Labels,Avery 52,68.634,31.475699999999996,44.791666666666664,19,6,794
Office Supplies,Labels,Avery 520,46.620000000000005,22.05,45.400000000000006,15,5,894
Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",277.38,126.684,44.285714285714285,28,7,369
Office Supplies,Labels,Avery File Folder Labels,113.472,48.8448,42.13461538461539,44,13,618
Office Supplies,Labels,Avery White Multi-Purpose Labels,95.616,41.832,42.625,20,4,675
Office Supplies,Labels,Color-Coded Legal Exhibit Labels,14.73,7.2177,49.0,3,2,1028
Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3322.878,1517.9064,45.8125,36,8,45
Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,44.37,19.000799999999998,43.75,18,6,906
Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,55.062000000000005,37.0,29,6,524
Office Supplies,Labels,Round Specialty Laser Printer Labels,421.008,162.0129,38.166666666666664,39,6,292
Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,153.51,64.4011,41.32142857142857,23,7,525
Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.568,8.9667,33.75,9,2,983
Office Supplies,Labels,Self-Adhesive Removable Labels,110.25,52.92,48.0,35,7,625
Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,32.25,42.8,20,5,785
Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.048,22.4224,45.4,16,5,884
Office Supplies,Labels,Staple-on labels,53.754000000000005,21.5883,41.7,21,5,860
Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",25.228,10.388,41.666666666666664,8,3,991
Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",49.980000000000004,22.7115,40.375,7,2,877
Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,422.752,172.94400000000002,41.5,10,4,290
Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",72.848,31.400000000000002,42.25,24,5,778
Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",227.04,104.4384,46.0,33,8,422
Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",94.928,43.1364,42.583333333333336,14,3,678
Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",172.672,72.70400000000001,43.035714285714285,32,7,496
Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",132.888,60.9168,46.45,24,10,576
Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",223.44,111.72,50.0,28,7,426
Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4 x 11",80.936,32.918,36.4,15,5,747
Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",40.896,16.3584,41.5,8,3,920
Office Supplies,Paper,Advantus Motivational Note Cards,227.94,94.32000000000001,41.35,20,5,421
Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",27.468,11.2924,40.375,14,4,981
Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",106.72200000000001,47.187,42.625,25,8,637
Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",124.8,56.16,44.99999999999999,20,5,587
Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",38.135999999999996,15.663,41.5625,9,4,932
Office Supplies,Paper,Array Memo Cubes,54.908,25.848200000000002,44.75,11,3,855
Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",106.288,49.504000000000005,44.75,15,4,640
Office Supplies,Paper,Astroparche Fine Business Paper,144.672,65.0496,43.666666666666664,29,6,544
Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,103.86,37.8512,39.333333333333336,11,3,645
Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,68.276,29.9468,43.3,21,5,797
Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",64.06400000000001,20.8208,32.49999999999999,11,4,819
Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",160.336,65.1365,41.5625,19,4,515
Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,91.968,48.00000000000001,4,1,465
Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,405.95799999999997,169.2124,42.42857142857143,24,7,300
Office Supplies,Paper,Easy-staple paper,2504.192,1096.0292,43.15760869565217,150,46,66
Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1098.504,492.6624,44.10000000000001,21,10,132
Office Supplies,Paper,EcoTones Memo Sheets,52.8,21.6,43.666666666666664,15,3,863
Office Supplies,Paper,Embossed Ink Jet Note Cards,284.382,108.336,38.25,15,4,361
Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",110.16,46.137600000000006,39.333333333333336,19,6,626
Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.092,29.5416,39.333333333333336,8,3,767
Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),169.832,64.584,39.84375,32,8,503
Office Supplies,Paper,Green Bar Computer Printout Paper,857.376,380.8728,46.45,17,5,167
Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),86.84,38.2096,41.5,14,2,717
Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),106.352,50.343799999999995,45.8125,19,4,639
Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),29.97,13.4865,44.99999999999999,3,2,968
Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),32.868,15.0894,44.75,7,3,959
Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",458.504,185.88,38.125,16,6,273
Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",54.599999999999994,22.47,42.625,15,4,856
Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",121.392,48.5568,41.5,6,3,598
Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",161.32,59.56999999999999,35.833333333333336,25,6,514
Office Supplies,Paper,Loose Memo Sheets,18.25,8.5775,47.0,5,2,1012
Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",76.836,36.396,45.833333333333336,12,3,764
Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21,52.007,43.3,19,5,605
Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,24.139200000000002,47.0,6,2,867
Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.144,54.0728,35.958333333333336,18,6,526
Office Supplies,Paper,Multicolor Computer Printout Paper,1887.3,851.3820000000001,45.400000000000006,19,5,76
Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,321.44,157.5056,49.0,28,4,339
Office Supplies,Paper,Petty Cash Envelope,231.856,94.36,40.5,10,3,417
Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",62.608000000000004,28.537599999999998,41.5,9,2,825
Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.892,127.602,45.3125,37,8,363
Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",89.408,38.2524,40.375,19,6,705
Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,123.51,46.0,30,5,379
Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,94.5504,47.99999999999999,21,5,459
Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,9.7608,48.99999999999999,4,1,1007
Office Supplies,Paper,Rediform Voice Mail Log Books,29.204,12.1584,41.5,11,2,977
Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.01599999999999,43.7772,41.35,17,5,629
Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,136.816,55.33,40.6,15,5,566
Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.7919999999999,453.7624,44.791666666666664,28,6,145
Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,31.4712,33.75,4,1,683
Office Supplies,Paper,Southworth 100% Cotton The Best Paper,151.536,65.43599999999999,45.833333333333336,15,3,528
Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",262.964,113.199,41.07142857142857,35,7,386
Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,80.898,36.75,26,5,449
Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,37.932,13.2108,37.0,7,3,934
Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.704,67.044,38.125,20,4,508
Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,527.472,236.5632,42.8,28,5,240
Office Supplies,Paper,Southworth Parchment Paper & Envelopes,83.712,30.738,37.0,15,6,735
Office Supplies,Paper,Southworth Structures Collection,72.8,36.4,50.0,10,2,780
Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.456,77.6343,41.7,19,5,476
Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,60.032,25.759999999999998,45.8125,15,4,834
Office Supplies,Paper,Standard Line While You Were Out Hardbound Telephone Message Book,211.00799999999998,80.4468,39.25,11,2,437
Office Supplies,Paper,Strathmore Photo Frame Cards,116.96000000000001,53.8016,46.0,16,4,610
Office Supplies,Paper,Strathmore Photo Mount Cards,245.436,106.3104,41.5,38,9,400
Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,31.629199999999997,42.583333333333336,17,3,787
Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,37.1059,38.166666666666664,13,3,648
Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.464,178.704,41.5,25,4,299
Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,39.6495,45.0,11,2,711
Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",49.504,20.372799999999998,40.50000000000001,12,3,880
Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,21.96,41.5,15,3,869
Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,40.766999999999996,41.5,17,6,661
Office Supplies,Paper,Things To Do Today Pad,138.532,59.1696,40.57142857142857,26,7,559
Office Supplies,Paper,Things To Do Today Spiral Book,82.368,29.8584,36.25,13,3,741
Office Supplies,Paper,Tops Green Bar Computer Printout Paper,342.58,171.29,50.0,7,3,328
Office Supplies,Paper,Tops White Computer Printout Paper,684.74,321.8278,47.0,14,4,192
Office Supplies,Paper,Tops Wirebound Message Log Books,73.696,29.281,41.5,25,6,775
Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,55.9728,43.9,24,5,579
Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,5.6376,36.25,3,1,1024
Office Supplies,Paper,Unpadded Memo Slips,18.308,8.358,43.75,5,2,1011
Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.51999999999998,71.28,45.4,25,5,521
Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.138000000000005,18.778100000000002,39.4375,13,4,876
Office Supplies,Paper,White Computer Printout Paper by Universal,1279.08,547.6788,42.62500000000001,37,8,111
Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,408.2604,42.625,24,6,157
Office Supplies,Paper,White GlueTop Scratch Pads,186.49599999999998,72.7936,39.25,14,2,469
Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,47.601,40.5,22,6,603
Office Supplies,Paper,"Wirebound Message Book, 4 per Page",184.62,87.69449999999999,47.17857142857143,35,7,470
Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.416,44.985600000000005,42.583333333333336,17,3,636
Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25200000000001,31.3092,40.5,12,3,781
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.434,47.223,40.416666666666664,26,6,613
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,95.2656,44.07142857142857,34,7,429
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.582,109.01520000000001,44.05555555555556,28,9,399
Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.584,49.084500000000006,44.791666666666664,15,6,632
Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",35.948,14.2975,40.375,5,2,947
Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,60.4032,48.0,13,5,585
Office Supplies,Paper,Wirebound Voice Message Log Book,15.232,4.9504,32.5,4,2,1026
Office Supplies,Paper,Xerox 188,213.192,97.524,45.8125,20,8,434
Office Supplies,Paper,Xerox 1880,623.744,285.64639999999997,44.35,18,5,207
Office Supplies,Paper,Xerox 1881,454.36,207.04080000000002,44.791666666666664,38,11,275
Office Supplies,Paper,Xerox 1882,615.78,273.18240000000003,41.35000000000001,12,5,209
Office Supplies,Paper,Xerox 1883,881.092,354.0196,42.142857142857146,37,7,160
Office Supplies,Paper,Xerox 1884,543.456,204.5952,40.375,32,8,234
Office Supplies,Paper,Xerox 1885,960.8,461.184,48.0,20,5,148
Office Supplies,Paper,Xerox 1886,651.4399999999999,302.728,45.400000000000006,14,5,202
Office Supplies,Paper,Xerox 1887,512.1899999999999,216.25799999999998,41.5,30,8,251
Office Supplies,Paper,Xerox 1888,1231.656,539.2656,43.666666666666664,24,6,116
Office Supplies,Paper,Xerox 1889,516.624,236.32799999999997,44.75,10,3,248
Office Supplies,Paper,Xerox 189,1782.4499999999998,746.532,43.666666666666664,19,6,78
Office Supplies,Paper,Xerox 1890,244.7,122.35,50.0,5,2,401
Office Supplies,Paper,Xerox 1891,1320.57,542.901,43.214285714285715,30,7,105
Office Supplies,Paper,Xerox 1892,178.296,79.458,42.625,5,2,483
Office Supplies,Paper,Xerox 1893,1434.65,619.3589,43.20454545454545,39,11,97
Office Supplies,Paper,Xerox 1894,169.776,78.79679999999999,42.8,27,5,504
Office Supplies,Paper,Xerox 1895,191.36,82.82300000000001,41.07142857142857,33,7,466
Office Supplies,Paper,Xerox 1896,49.95,22.4775,45.0,5,2,878
Office Supplies,Paper,Xerox 1897,67.72800000000001,27.0912,39.4375,16,4,801
Office Supplies,Paper,Xerox 1898,280.56,120.7744,43.27272727272727,46,11,364
Office Supplies,Paper,Xerox 1899,69.36,28.090799999999998,41.35,14,5,791
Office Supplies,Paper,Xerox 19,415.132,159.54700000000003,38.125,15,4,294
Office Supplies,Paper,Xerox 190,29.88,14.0436,47.0,6,2,972
Office Supplies,Paper,Xerox 1900,105.288,44.084,39.107142857142854,26,7,643
Office Supplies,Paper,Xerox 1901,16.896,5.28,31.25,4,1,1019
Office Supplies,Paper,Xerox 1902,82.22399999999999,32.8896,39.25,4,2,742
Office Supplies,Paper,Xerox 1903,138.736,65.54079999999999,46.875,24,6,557
Office Supplies,Paper,Xerox 1905,146.448,68.94720000000001,45.4,23,5,540
Office Supplies,Paper,Xerox 1906,1098.6399999999999,497.5776,43.214285714285715,32,7,131
